case_id,config_id,seed,ap_count,ref_classes,learned_classes,n_member_total,n_member_fill,n_member_harvest,n_member_saturation,n_member_pcache,n_equiv,n_splits,n_columns_lin,n_columns_om,n_saturation_checks,n_saturation_escalations,n_classes_initial,stall_class,n_guard_firings,guard_fired_final,cex_policy,max_cex_stem,max_cex_loop,max_query_word_len,eq_certification,export_associative,fixpoint_congruent,wall_seconds,verdict,detail
3state1ap0acc_090446,no-sat-exact,0,1,11,10,142,125,17,0,0,5,6,2,4,0,0,4,permanent,4,0,minimal,0,5,12,exact,n/a,false,0.037,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090446_c,no-sat-exact,0,1,11,10,142,125,17,0,0,5,6,2,4,0,0,4,permanent,4,0,minimal,0,5,12,exact,n/a,false,0.037,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090468,no-sat-exact,0,1,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.002,BUDGET,
3state1ap0acc_090468_c,no-sat-exact,0,1,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.002,BUDGET,
3state1ap0acc_090470,no-sat-exact,0,1,32,29,625,588,37,0,0,9,25,3,7,0,0,4,permanent,9,1,minimal,1,7,15,exact,n/a,false,5.692,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090470_c,no-sat-exact,0,1,32,29,625,588,37,0,0,9,25,3,7,0,0,4,permanent,9,1,minimal,1,7,15,exact,n/a,false,6.481,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090476,no-sat-exact,0,1,32,16,328,296,32,0,0,8,12,3,6,0,0,4,permanent,8,1,minimal,2,7,13,exact,n/a,false,0.367,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090476_c,no-sat-exact,0,1,32,16,328,296,32,0,0,8,12,3,6,0,0,4,permanent,8,1,minimal,2,7,13,exact,n/a,false,0.261,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
1state3ap1acc_06436_c,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,11.467,SOUND,
1state3ap1acc_06438,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,11.215,SOUND,
3state1ap0acc_090625,no-sat-exact,0,1,8,6,45,38,7,0,0,3,3,2,1,0,0,3,permanent,0,0,minimal,2,1,5,exact,n/a,false,0.018,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090625_c,no-sat-exact,0,1,8,6,45,38,7,0,0,3,3,2,1,0,0,3,permanent,0,0,minimal,2,1,5,exact,n/a,false,0.018,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090628,no-sat-exact,0,1,10,6,45,38,7,0,0,3,3,2,1,0,0,3,permanent,0,0,minimal,3,1,5,exact,n/a,false,0.026,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090628_c,no-sat-exact,0,1,10,6,45,38,7,0,0,3,3,2,1,0,0,3,permanent,0,0,minimal,3,1,5,exact,n/a,false,0.021,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090629,no-sat-exact,0,1,9,6,45,38,7,0,0,3,3,2,1,0,0,3,permanent,0,0,minimal,2,1,5,exact,n/a,false,0.024,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090629_c,no-sat-exact,0,1,9,6,45,38,7,0,0,3,3,2,1,0,0,3,permanent,0,0,minimal,2,1,5,exact,n/a,false,0.022,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090640,no-sat-exact,0,1,16,13,150,134,16,0,0,5,10,3,2,0,0,3,permanent,2,0,minimal,2,3,7,exact,n/a,false,0.032,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090640_c,no-sat-exact,0,1,16,13,150,134,16,0,0,5,10,3,2,0,0,3,permanent,2,0,minimal,2,3,7,exact,n/a,false,0.037,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090644,no-sat-exact,0,1,10,9,110,94,16,0,0,5,6,1,4,0,0,3,permanent,2,0,minimal,1,3,6,exact,n/a,false,0.021,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090644_c,no-sat-exact,0,1,10,9,110,94,16,0,0,5,6,1,4,0,0,3,permanent,2,0,minimal,1,3,6,exact,n/a,false,0.026,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090689,no-sat-exact,0,1,9,5,39,32,7,0,0,3,2,2,1,0,0,3,permanent,0,0,minimal,2,1,4,exact,n/a,false,0.016,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090689_c,no-sat-exact,0,1,9,5,39,32,7,0,0,3,2,2,1,0,0,3,permanent,0,0,minimal,2,1,4,exact,n/a,false,0.014,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090690,no-sat-exact,0,1,9,6,59,51,8,0,0,3,2,2,2,0,0,4,permanent,1,0,minimal,4,1,6,exact,n/a,false,0.011,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090690_c,no-sat-exact,0,1,9,6,59,51,8,0,0,3,2,2,2,0,0,4,permanent,1,0,minimal,4,1,6,exact,n/a,false,0.011,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090692,no-sat-exact,0,1,18,15,204,184,20,0,0,6,12,2,4,0,0,3,permanent,5,1,minimal,1,3,8,exact,n/a,false,0.072,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090692_c,no-sat-exact,0,1,18,15,204,184,20,0,0,6,12,2,4,0,0,3,permanent,5,1,minimal,1,3,8,exact,n/a,false,0.091,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090693,no-sat-exact,0,1,25,25,664,559,43,0,62,11,22,4,7,0,0,3,transient,9,0,minimal,6,5,13,exact,true,true,1.165,SOUND,
3state1ap0acc_090693_c,no-sat-exact,0,1,25,25,664,559,43,0,62,11,22,4,7,0,0,3,transient,9,0,minimal,6,5,13,exact,true,true,1.362,SOUND,
3state1ap0acc_090704,no-sat-exact,0,1,35,35,934,780,45,0,109,11,32,3,8,0,0,3,transient,10,0,minimal,0,5,11,exact,true,true,8.503,SOUND,
3state1ap0acc_090704_c,no-sat-exact,0,1,35,35,934,780,45,0,109,11,32,3,8,0,0,3,transient,10,0,minimal,0,5,11,exact,true,true,8.783,SOUND,
1state3ap1acc_06438_c,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,5.592,SOUND,
1state3ap1acc_06496,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,5.453,SOUND,
3state1ap0acc_090708,no-sat-exact,0,1,25,25,745,611,49,0,85,12,22,2,10,0,0,3,transient,11,0,minimal,0,8,12,exact,true,true,1.018,SOUND,
3state1ap0acc_090708_c,no-sat-exact,0,1,25,25,745,611,49,0,85,12,22,2,10,0,0,3,transient,11,0,minimal,0,8,12,exact,true,true,1.159,SOUND,
3state1ap0acc_090720,no-sat-exact,0,1,14,8,97,84,13,0,0,4,4,3,2,0,0,4,permanent,4,1,minimal,0,3,8,exact,n/a,false,0.041,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090720_c,no-sat-exact,0,1,14,8,97,84,13,0,0,4,4,3,2,0,0,4,permanent,4,1,minimal,0,3,8,exact,n/a,false,0.044,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090722,no-sat-exact,0,1,36,14,292,260,32,0,0,8,10,5,4,0,0,4,permanent,7,1,minimal,2,5,12,exact,n/a,false,0.468,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090722_c,no-sat-exact,0,1,36,14,292,260,32,0,0,8,10,5,4,0,0,4,permanent,7,1,minimal,2,5,12,exact,n/a,false,0.523,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090728,no-sat-exact,0,1,28,15,343,308,35,0,0,9,11,4,6,0,0,4,permanent,8,1,minimal,2,7,11,exact,n/a,false,0.349,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090728_c,no-sat-exact,0,1,28,15,343,308,35,0,0,9,11,4,6,0,0,4,permanent,8,1,minimal,2,7,11,exact,n/a,false,0.404,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090730,no-sat-exact,0,1,12,7,87,74,13,0,0,4,3,3,2,0,0,4,permanent,3,0,minimal,0,3,8,exact,n/a,false,0.037,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090730_c,no-sat-exact,0,1,12,7,87,74,13,0,0,4,3,3,2,0,0,4,permanent,3,0,minimal,0,3,8,exact,n/a,false,0.036,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090756,no-sat-exact,0,1,13,9,112,94,18,0,0,5,6,2,3,0,0,3,permanent,5,1,minimal,0,3,7,exact,n/a,false,0.038,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090756_c,no-sat-exact,0,1,13,9,112,94,18,0,0,5,6,2,3,0,0,3,permanent,5,1,minimal,0,3,7,exact,n/a,false,0.046,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090768,no-sat-exact,0,1,21,19,430,389,41,0,0,10,16,2,8,0,0,3,permanent,10,1,minimal,0,6,12,exact,n/a,false,0.936,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090768_c,no-sat-exact,0,1,21,19,430,389,41,0,0,10,16,2,8,0,0,3,permanent,10,1,minimal,0,6,12,exact,n/a,false,1.507,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090784,no-sat-exact,0,1,17,15,311,278,33,0,0,8,10,4,5,0,0,5,permanent,8,1,minimal,1,4,12,exact,n/a,false,0.166,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090784_c,no-sat-exact,0,1,17,15,311,278,33,0,0,8,10,4,5,0,0,5,permanent,8,1,minimal,1,4,12,exact,n/a,false,0.208,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090788,no-sat-exact,0,1,33,21,611,557,54,0,0,13,19,6,7,0,0,2,permanent,11,1,minimal,1,8,16,exact,n/a,false,1.102,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090788_c,no-sat-exact,0,1,33,21,611,557,54,0,0,13,19,6,7,0,0,2,permanent,11,1,minimal,1,8,16,exact,n/a,false,1.256,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090792,no-sat-exact,0,1,20,15,274,246,28,0,0,7,10,3,5,0,0,5,permanent,7,1,minimal,1,4,11,exact,n/a,false,0.185,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090792_c,no-sat-exact,0,1,20,15,274,246,28,0,0,7,10,3,5,0,0,5,permanent,7,1,minimal,1,4,11,exact,n/a,false,0.224,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
1state3ap1acc_06496_c,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,5.405,SOUND,
1state3ap1acc_06498,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,5.325,SOUND,
3state1ap0acc_090796,no-sat-exact,0,1,33,16,367,328,39,0,0,10,14,5,5,0,0,2,permanent,9,1,minimal,1,5,11,exact,n/a,false,0.690,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090796_c,no-sat-exact,0,1,33,16,367,328,39,0,0,10,14,5,5,0,0,2,permanent,9,1,minimal,1,5,11,exact,n/a,false,0.794,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090848,no-sat-exact,0,1,33,13,210,188,22,0,0,6,9,3,4,0,0,4,permanent,6,1,minimal,2,6,9,exact,n/a,false,0.221,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090848_c,no-sat-exact,0,1,33,13,210,188,22,0,0,6,9,3,4,0,0,4,permanent,6,1,minimal,2,6,9,exact,n/a,false,0.249,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090856,no-sat-exact,0,1,26,15,340,307,33,0,0,9,11,4,6,0,0,4,permanent,8,1,minimal,2,6,9,exact,n/a,false,0.337,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_090856_c,no-sat-exact,0,1,26,15,340,307,33,0,0,9,11,4,6,0,0,4,permanent,8,1,minimal,2,6,9,exact,n/a,false,0.374,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091208,no-sat-exact,0,1,31,24,422,391,31,0,0,8,21,3,5,0,0,3,permanent,8,1,minimal,1,5,12,exact,n/a,false,0.759,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091208_c,no-sat-exact,0,1,31,24,422,391,31,0,0,8,21,3,5,0,0,3,permanent,8,1,minimal,1,5,12,exact,n/a,false,0.913,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091209,no-sat-exact,0,1,29,26,625,581,44,0,0,11,23,3,8,0,0,3,permanent,11,1,minimal,1,5,13,exact,n/a,false,0.376,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091209_c,no-sat-exact,0,1,29,26,625,581,44,0,0,11,23,3,8,0,0,3,permanent,11,1,minimal,1,5,13,exact,n/a,false,0.453,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091210,no-sat-exact,0,1,32,27,647,604,43,0,0,10,23,3,8,0,0,4,permanent,9,0,minimal,1,9,17,exact,n/a,false,0.869,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091210_c,no-sat-exact,0,1,32,27,647,604,43,0,0,10,23,3,8,0,0,4,permanent,9,0,minimal,1,9,17,exact,n/a,false,0.969,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091212,no-sat-exact,0,1,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.007,BUDGET,
3state1ap0acc_091212_c,no-sat-exact,0,1,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.013,BUDGET,
3state1ap0acc_091213,no-sat-exact,0,1,27,22,487,448,39,0,0,10,19,3,7,0,0,3,permanent,10,1,minimal,1,5,10,exact,n/a,false,0.718,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091213_c,no-sat-exact,0,1,27,22,487,448,39,0,0,10,19,3,7,0,0,3,permanent,10,1,minimal,1,5,10,exact,n/a,false,0.820,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091214,no-sat-exact,0,1,24,13,209,188,21,0,0,6,9,3,4,0,0,4,permanent,6,1,minimal,0,6,12,exact,n/a,false,0.187,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091214_c,no-sat-exact,0,1,24,13,209,188,21,0,0,6,9,3,4,0,0,4,permanent,6,1,minimal,0,6,12,exact,n/a,false,0.218,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091236,no-sat-exact,0,1,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.001,BUDGET,
3state1ap0acc_091236_c,no-sat-exact,0,1,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.001,BUDGET,
1state3ap1acc_06498_c,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,11.107,SOUND,
1state3ap1acc_06502,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,10.910,SOUND,
1state2ap2acc_00390,no-sat-exact,0,2,4,4,46,41,0,0,5,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,0.246,SOUND,
1state2ap2acc_00390_c,no-sat-exact,0,2,4,4,46,41,0,0,5,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,0.252,SOUND,
3state1ap0acc_091238,no-sat-exact,0,1,45,45,1407,1182,50,0,175,12,41,2,11,0,0,4,transient,11,0,minimal,0,9,15,exact,true,true,8.731,SOUND,
3state1ap0acc_091238_c,no-sat-exact,0,1,45,45,1407,1182,50,0,175,12,41,2,11,0,0,4,transient,11,0,minimal,0,9,15,exact,true,true,9.029,SOUND,
3state1ap0acc_091244,no-sat-exact,0,1,31,17,345,314,31,0,0,8,13,3,6,0,0,4,permanent,8,1,minimal,1,7,13,exact,n/a,false,0.536,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091244_c,no-sat-exact,0,1,31,17,345,314,31,0,0,8,13,3,6,0,0,4,permanent,8,1,minimal,1,7,13,exact,n/a,false,0.616,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091336,no-sat-exact,0,1,34,29,498,471,27,0,0,7,25,2,6,0,0,4,permanent,7,1,minimal,1,7,12,exact,n/a,false,1.107,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091336_c,no-sat-exact,0,1,34,29,498,471,27,0,0,7,25,2,6,0,0,4,permanent,7,1,minimal,1,7,12,exact,n/a,false,1.283,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091464,no-sat-exact,0,1,17,14,226,201,25,0,0,7,11,2,5,0,0,3,permanent,6,0,minimal,1,5,8,exact,n/a,false,0.097,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091464_c,no-sat-exact,0,1,17,14,226,201,25,0,0,7,11,2,5,0,0,3,permanent,6,0,minimal,1,5,8,exact,n/a,false,0.110,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091468,no-sat-exact,0,1,25,21,421,385,36,0,0,9,18,3,6,0,0,3,permanent,9,1,minimal,1,5,13,exact,n/a,false,0.302,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091468_c,no-sat-exact,0,1,25,21,421,385,36,0,0,9,18,3,6,0,0,3,permanent,9,1,minimal,1,5,13,exact,n/a,false,0.370,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091492,no-sat-exact,0,1,46,46,1465,1207,52,0,206,12,41,3,10,0,0,5,transient,11,0,minimal,1,9,16,exact,true,true,6.851,SOUND,
3state1ap0acc_091492_c,no-sat-exact,0,1,46,46,1465,1207,52,0,206,12,41,3,10,0,0,5,transient,11,0,minimal,1,9,16,exact,true,true,7.074,SOUND,
3state1ap0acc_091500,no-sat-exact,0,1,15,11,155,137,18,0,0,5,6,3,3,0,0,5,permanent,4,0,minimal,0,5,12,exact,n/a,false,0.075,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091500_c,no-sat-exact,0,1,15,11,155,137,18,0,0,5,6,3,3,0,0,5,permanent,4,0,minimal,0,5,12,exact,n/a,false,0.082,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091649,no-sat-exact,0,1,22,17,268,243,25,0,0,7,14,3,4,0,0,3,permanent,3,0,minimal,2,5,8,exact,n/a,false,0.084,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091649_c,no-sat-exact,0,1,22,17,268,243,25,0,0,7,14,3,4,0,0,3,permanent,3,0,minimal,2,5,8,exact,n/a,false,0.102,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091650,no-sat-exact,0,1,17,14,189,173,16,0,0,5,9,2,4,0,0,5,permanent,3,0,minimal,3,5,7,exact,n/a,false,0.093,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091650_c,no-sat-exact,0,1,17,14,189,173,16,0,0,5,9,2,4,0,0,5,permanent,3,0,minimal,3,5,7,exact,n/a,false,0.106,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091652,no-sat-exact,0,1,51,51,1528,1234,54,0,240,12,48,2,10,0,0,3,transient,11,0,minimal,4,9,14,exact,true,true,33.982,SOUND,
3state1ap0acc_091652_c,no-sat-exact,0,1,51,51,1528,1234,54,0,240,12,48,2,10,0,0,3,transient,11,0,minimal,4,9,14,exact,true,true,36.493,SOUND,
1state3ap1acc_06502_c,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,5.483,SOUND,
1state3ap1acc_06528,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,5.398,SOUND,
3state1ap0acc_091653,no-sat-exact,0,1,35,35,1053,851,53,0,149,12,32,4,8,0,0,3,transient,11,0,minimal,0,8,13,exact,true,true,14.717,SOUND,
3state1ap0acc_091653_c,no-sat-exact,0,1,35,35,1053,851,53,0,149,12,32,4,8,0,0,3,transient,11,0,minimal,0,8,13,exact,true,true,13.064,SOUND,
3state1ap0acc_091668,no-sat-exact,0,1,32,27,589,549,40,0,0,10,24,3,7,0,0,3,permanent,9,0,minimal,0,6,13,exact,n/a,false,0.838,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091668_c,no-sat-exact,0,1,32,27,589,549,40,0,0,10,24,3,7,0,0,3,permanent,9,0,minimal,0,6,13,exact,n/a,false,0.942,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091680,no-sat-exact,0,1,24,21,417,385,32,0,0,8,16,1,8,0,0,5,permanent,8,1,minimal,1,5,11,exact,n/a,false,0.636,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091680_c,no-sat-exact,0,1,24,21,417,385,32,0,0,8,16,1,8,0,0,5,permanent,8,1,minimal,1,5,11,exact,n/a,false,0.739,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091682,no-sat-exact,0,1,32,28,665,624,41,0,0,10,23,1,10,0,0,5,permanent,10,1,minimal,1,5,11,exact,n/a,false,0.724,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091682_c,no-sat-exact,0,1,32,28,665,624,41,0,0,10,23,1,10,0,0,5,permanent,10,1,minimal,1,5,11,exact,n/a,false,0.791,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_091688,no-sat-exact,0,1,33,33,1017,868,51,0,98,12,28,1,12,0,0,5,transient,11,0,minimal,1,8,12,exact,true,true,1.523,SOUND,
3state1ap0acc_091688_c,no-sat-exact,0,1,33,33,1017,868,51,0,98,12,28,1,12,0,0,5,transient,11,0,minimal,1,8,12,exact,true,true,1.689,SOUND,
3state1ap0acc_091808,no-sat-exact,0,1,33,33,1087,937,60,0,90,13,28,4,10,0,0,5,transient,12,0,minimal,1,5,19,exact,true,true,2.123,SOUND,
3state1ap0acc_091808_c,no-sat-exact,0,1,33,33,1087,937,60,0,90,13,28,4,10,0,0,5,transient,12,0,minimal,1,5,19,exact,true,true,2.346,SOUND,
3state1ap0acc_091816,no-sat-exact,0,1,45,45,1503,1271,57,0,175,13,40,2,12,0,0,5,transient,12,0,minimal,1,9,16,exact,true,true,8.370,SOUND,
3state1ap0acc_091816_c,no-sat-exact,0,1,45,45,1503,1271,57,0,175,13,40,2,12,0,0,5,transient,12,0,minimal,1,9,16,exact,true,true,15.748,SOUND,
3state1ap0acc_092164,no-sat-exact,0,1,21,18,282,257,25,0,0,7,15,1,6,0,0,3,permanent,6,1,minimal,1,4,9,exact,n/a,false,0.314,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_092164_c,no-sat-exact,0,1,21,18,282,257,25,0,0,7,15,1,6,0,0,3,permanent,6,1,minimal,1,4,9,exact,n/a,false,0.377,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_092166,no-sat-exact,0,1,21,12,201,174,27,0,0,7,10,4,3,0,0,2,permanent,6,1,minimal,0,3,11,exact,n/a,false,0.160,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_092166_c,no-sat-exact,0,1,21,12,201,174,27,0,0,7,10,4,3,0,0,2,permanent,6,1,minimal,0,3,11,exact,n/a,false,0.174,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_092168,no-sat-exact,0,1,14,12,163,147,16,0,0,5,8,1,5,0,0,4,permanent,4,1,minimal,1,4,7,exact,n/a,false,0.070,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_092168_c,no-sat-exact,0,1,14,12,163,147,16,0,0,5,8,1,5,0,0,4,permanent,4,1,minimal,1,4,7,exact,n/a,false,0.091,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
